,X,meanY,stdY,meanYmean,meanYstd,X.1,D,order,class,classInt,newY,UD
3601,3601,111.0,1.58113883008,154.707804229,35.7215160728,94,2,5.0,B,0,111.151050099,85
3602,3602,123.5,3.0276503541,154.707804229,35.7215160728,95,2,6.0,B,0,123.245555789,85
3603,3603,135.5,0.707106781187,154.707804229,35.7215160728,96,2,7.0,B,0,134.631133299,85
3604,3604,145.0,2.16024689947,154.707804229,35.7215160728,97,2,8.0,B,0,143.209830832,85
3605,3605,153.5,1.29099444874,154.707804229,35.7215160728,98,2,9.0,B,0,153.679723373,85
3606,3606,158.0,2.73861278753,154.707804229,35.7215160728,99,2,10.0,B,0,163.077094673,85
3607,3607,168.5,4.18330013267,154.707804229,35.7215160728,100,2,11.0,B,0,171.67439807,85
3608,3608,181.8,4.80277697449,154.707804229,35.7215160728,101,2,12.0,B,0,176.613843468,85
3609,3609,190.0,3.89444048185,154.707804229,35.7215160728,102,2,13.0,B,0,191.91943133,85
3610,3610,185.0,1.58113883008,154.707804229,35.7215160728,103,2,14.0,B,0,181.859587575,85
3611,3611,184.0,2.16024689947,154.707804229,35.7215160728,104,2,15.0,B,0,185.534938358,85
3612,3612,186.0,2.73861278753,154.707804229,35.7215160728,105,2,16.0,B,0,189.896558306,85
3613,3613,185.0,1.58113883008,154.707804229,35.7215160728,106,2,17.0,B,0,184.627082686,85
3614,3614,191.0,5.11533641774,154.707804229,35.7215160728,107,2,18.0,B,0,182.576851478,85
3615,3615,185.0,2.73861278753,154.707804229,35.7215160728,108,2,19.0,B,0,186.414904692,85
3616,3616,179.888888889,4.7551142059,154.707804229,35.7215160728,109,2,20.0,B,0,180.016312718,85
3617,3617,176.75,5.10555253295,154.707804229,35.7215160728,110,2,21.0,B,0,175.165441253,85
3618,3618,180.72,8.03907125647,154.707804229,35.7215160728,111,2,22.0,B,0,180.644307567,85
3619,3619,172.1,3.47850542619,154.707804229,35.7215160728,112,2,23.0,B,0,166.388164159,85
3620,3620,176.0,2.16024689947,154.707804229,35.7215160728,113,2,24.0,B,0,174.279764166,85
3621,3621,194.916666667,4.16606056198,154.707804229,35.7215160728,114,2,25.0,B,0,193.049692498,85
3622,3622,197.5,1.29099444874,154.707804229,35.7215160728,115,2,26.0,B,0,197.895754761,85
3623,3623,190.090909091,3.47719845435,154.707804229,35.7215160728,116,2,27.0,B,0,194.23715657,85
3624,3624,170.0,1.58113883008,154.707804229,35.7215160728,117,2,28.0,B,0,170.44803604,85
3625,3625,166.5,3.60555127546,154.707804229,35.7215160728,118,2,29.0,B,0,165.611594914,85
3626,3626,166.5,4.18330013267,154.707804229,35.7215160728,119,2,30.0,B,0,166.030187305,85
3627,3627,151.0,4.08248290464,154.707804229,35.7215160728,120,2,31.0,B,0,151.376428288,85
3628,3628,145.555555556,3.50396600694,154.707804229,35.7215160728,121,2,32.0,B,0,148.751624218,85
3629,3629,140.0,2.73861278753,154.707804229,35.7215160728,122,2,33.0,B,0,143.474810732,85
3630,3630,139.0,3.31662479036,154.707804229,35.7215160728,123,2,34.0,B,0,142.221381586,85
3631,3631,129.1875,6.6253930701,154.707804229,35.7215160728,124,2,35.0,B,0,134.673349397,85
3632,3632,116.25,1.70782512766,154.707804229,35.7215160728,125,2,36.0,B,0,117.168850849,85
3633,3633,113.0,3.31662479036,154.707804229,35.7215160728,126,2,37.0,B,0,114.861630362,85
3634,3634,112.0,2.73861278753,154.707804229,35.7215160728,127,2,38.0,B,0,112.811508345,85
3635,3635,101.5,1.29099444874,154.707804229,35.7215160728,128,2,39.0,B,0,103.804658356,85
3636,3636,100.5,1.29099444874,154.707804229,35.7215160728,129,2,40.0,B,0,100.141867868,85
3637,3637,97.5,2.44948974278,154.707804229,35.7215160728,130,3,1.0,B,0,95.2877092774,86
3638,3638,96.9090909091,3.47719845435,154.707804229,35.7215160728,131,3,2.0,B,0,96.4243388647,86
3639,3639,111.0,3.31662479036,154.707804229,35.7215160728,132,3,3.0,B,0,105.976044289,86
3640,3640,111.5,3.0276503541,154.707804229,35.7215160728,133,3,4.0,B,0,108.400789504,86
3641,3641,112.5,3.0276503541,154.707804229,35.7215160728,134,3,5.0,B,0,113.146165706,86
3642,3642,116.333333333,4.87950036474,154.707804229,35.7215160728,135,3,6.0,B,0,109.442977263,86
3643,3643,118.5,1.87082869339,154.707804229,35.7215160728,136,3,7.0,B,0,118.768811149,86
3644,3644,122.142857143,2.41029537807,154.707804229,35.7215160728,137,3,8.0,B,0,126.082349188,86
3645,3645,139.090909091,4.52668853478,154.707804229,35.7215160728,138,3,9.0,B,0,141.183408601,86
3646,3646,155.409090909,7.07550496875,154.707804229,35.7215160728,139,3,10.0,B,0,153.938963278,86
3647,3647,158.0,6.204836823,154.707804229,35.7215160728,140,3,11.0,B,0,150.499942072,86
3648,3648,158.210526316,6.41680906654,154.707804229,35.7215160728,141,3,12.0,B,0,169.416827713,86
3649,3649,152.714285714,2.69037083654,154.707804229,35.7215160728,142,3,13.0,B,0,149.728538106,86
3650,3650,150.0,5.04975246918,154.707804229,35.7215160728,143,3,14.0,B,0,148.960115152,86
3651,3651,163.5,4.18330013267,154.707804229,35.7215160728,144,3,15.0,B,0,164.329955389,86
3652,3652,163.0,3.31662479036,154.707804229,35.7215160728,145,3,16.0,B,0,163.990111638,86
3653,3653,157.5,5.08920426,154.707804229,35.7215160728,146,3,17.0,B,0,151.472420593,86
3654,3654,152.923076923,4.03033370127,154.707804229,35.7215160728,147,3,18.0,B,0,154.875906685,86
3655,3655,152.357142857,4.41339121062,154.707804229,35.7215160728,148,3,19.0,B,0,155.154782583,86
3656,3656,158.428571429,5.0615262144,154.707804229,35.7215160728,149,3,20.0,B,0,162.202165891,86
3657,3657,162.0,1.58113883008,154.707804229,35.7215160728,150,3,21.0,B,0,161.965584185,86
3658,3658,169.307692308,7.72856838171,154.707804229,35.7215160728,151,3,22.0,B,0,166.914555715,86
3659,3659,174.5,4.7609522857,154.707804229,35.7215160728,152,3,23.0,B,0,181.478564709,86
3660,3660,164.714285714,2.56347977785,154.707804229,35.7215160728,153,3,24.0,B,0,166.62661304,86
3661,3661,166.0,1.58113883008,154.707804229,35.7215160728,154,3,25.0,B,0,167.651262264,86
3662,3662,177.5,0.707106781187,154.707804229,35.7215160728,155,3,26.0,B,0,177.50772116,86
3663,3663,181.0,2.16024689947,154.707804229,35.7215160728,156,3,27.0,B,0,180.728533844,86
3664,3664,178.5,3.60555127546,154.707804229,35.7215160728,157,3,28.0,B,0,176.980248212,86
3665,3665,178.5,3.60555127546,154.707804229,35.7215160728,158,3,29.0,B,0,180.062520442,86
3666,3666,167.117647059,5.82969073945,154.707804229,35.7215160728,159,3,30.0,B,0,168.482252065,86
3667,3667,153.0,3.31662479036,154.707804229,35.7215160728,160,3,31.0,B,0,151.239273549,86
3668,3668,152.5,3.60555127546,154.707804229,35.7215160728,161,3,32.0,B,0,153.714432597,86
3669,3669,137.0,2.16024689947,154.707804229,35.7215160728,162,3,33.0,B,0,131.851860432,86
3670,3670,132.5,1.29099444874,154.707804229,35.7215160728,163,3,34.0,B,0,130.837619433,86
3671,3671,123.0,2.73861278753,154.707804229,35.7215160728,164,3,35.0,B,0,115.94118951,86
3672,3672,121.0,3.31662479036,154.707804229,35.7215160728,165,3,36.0,B,0,116.952004665,86
3673,3673,110.0,3.31662479036,154.707804229,35.7215160728,166,3,37.0,B,0,104.130952883,86
3674,3674,105.5,1.87082869339,154.707804229,35.7215160728,167,3,38.0,B,0,104.202406556,86
3675,3675,96.5,2.44948974278,154.707804229,35.7215160728,168,3,39.0,B,0,95.6222737525,86
3676,3676,96.5,2.44948974278,154.707804229,35.7215160728,169,3,40.0,B,0,100.41350122,86
3677,3677,91.8333333333,2.31660671385,154.707804229,35.7215160728,170,3,41.0,B,0,88.4587438164,86
3678,3678,86.5,2.44948974278,154.707804229,35.7215160728,171,4,1.0,B,0,87.0401649049,87
3679,3679,87.5,2.44948974278,154.707804229,35.7215160728,172,4,2.0,B,0,86.2026348299,87
3680,3680,94.0,3.89444048185,154.707804229,35.7215160728,173,4,3.0,B,0,98.123029523,87
3681,3681,99.5,1.29099444874,154.707804229,35.7215160728,174,4,4.0,B,0,98.7743890965,87
3682,3682,105.5,1.29099444874,154.707804229,35.7215160728,175,4,5.0,B,0,105.212106077,87
3683,3683,105.0,2.73861278753,154.707804229,35.7215160728,176,4,6.0,B,0,101.136129517,87
3684,3684,108.5,1.29099444874,154.707804229,35.7215160728,177,4,7.0,B,0,109.738090138,87
3685,3685,123.842105263,5.87142948612,154.707804229,35.7215160728,178,4,8.0,B,0,120.634597334,87
3686,3686,145.0,4.24264068712,154.707804229,35.7215160728,179,4,9.0,B,0,146.097482579,87
3687,3687,154.416666667,3.75277674973,154.707804229,35.7215160728,180,4,10.0,B,0,156.539857095,87
3688,3688,159.666666667,5.16397779494,154.707804229,35.7215160728,181,4,11.0,B,0,161.286511375,87
3689,3689,174.5,3.0276503541,154.707804229,35.7215160728,182,4,12.0,B,0,176.809511178,87
3690,3690,180.5,3.0276503541,154.707804229,35.7215160728,183,4,13.0,B,0,181.923630156,87
3691,3691,181.5,8.80340843083,154.707804229,35.7215160728,184,4,14.0,B,0,169.403794305,87
3692,3692,189.0,3.89444048185,154.707804229,35.7215160728,185,4,15.0,B,0,190.740118527,87
3693,3693,193.0,2.16024689947,154.707804229,35.7215160728,186,4,16.0,B,0,192.810505773,87
3694,3694,189.5,4.18330013267,154.707804229,35.7215160728,187,4,17.0,B,0,200.033624135,87
3695,3695,200.5,5.9160797831,154.707804229,35.7215160728,188,4,18.0,B,0,197.292073906,87
3696,3696,198.947368421,5.72007851743,154.707804229,35.7215160728,189,4,19.0,B,0,192.211547484,87
3697,3697,205.8,6.29619768298,154.707804229,35.7215160728,190,4,20.0,B,0,201.777142355,87
3698,3698,205.0,3.89444048185,154.707804229,35.7215160728,191,4,21.0,B,0,201.258356344,87
3699,3699,207.5,2.44948974278,154.707804229,35.7215160728,192,4,22.0,B,0,208.664291977,87
3700,3700,209.0,1.58113883008,154.707804229,35.7215160728,193,4,23.0,B,0,212.062727258,87
3701,3701,212.0,2.16024689947,154.707804229,35.7215160728,194,4,24.0,B,0,214.200920856,87
3702,3702,207.5,3.60555127546,154.707804229,35.7215160728,195,4,25.0,B,0,204.011766658,87
3703,3703,196.0,4.472135955,154.707804229,35.7215160728,196,4,26.0,B,0,202.491261716,87
3704,3704,197.0,2.16024689947,154.707804229,35.7215160728,197,4,27.0,B,0,200.478953522,87
3705,3705,211.0,2.16024689947,154.707804229,35.7215160728,198,4,28.0,B,0,206.646033547,87
3706,3706,212.0,2.73861278753,154.707804229,35.7215160728,199,4,29.0,B,0,209.092923843,87
3707,3707,206.0,2.73861278753,154.707804229,35.7215160728,200,4,30.0,B,0,206.660317179,87
3708,3708,195.0,2.73861278753,154.707804229,35.7215160728,201,4,31.0,B,0,197.218788526,87
3709,3709,194.5,2.44948974278,154.707804229,35.7215160728,202,4,32.0,B,0,195.512845959,87
3710,3710,192.909090909,3.47719845435,154.707804229,35.7215160728,203,4,33.0,B,0,193.631691095,87
3711,3711,167.904761905,7.91773175793,154.707804229,35.7215160728,204,4,34.0,B,0,163.255712979,87
3712,3712,152.555555556,6.16653417982,154.707804229,35.7215160728,205,4,35.0,B,0,155.767810297,87
3713,3713,143.5,4.7609522857,154.707804229,35.7215160728,206,4,36.0,B,0,146.697939739,87
3714,3714,143.5,4.7609522857,154.707804229,35.7215160728,207,4,37.0,B,0,139.334329127,87
3715,3715,142.0,3.31662479036,154.707804229,35.7215160728,208,4,38.0,B,0,141.604072249,87
3716,3716,142.5,3.0276503541,154.707804229,35.7215160728,209,4,39.0,B,0,145.429417329,87
3717,3717,146.0,5.04975246918,154.707804229,35.7215160728,210,4,40.0,B,0,142.965363543,87
3718,3718,141.75,4.06201920232,154.707804229,35.7215160728,211,4,41.0,B,0,141.541332285,87
3719,3719,129.0,1.58113883008,154.707804229,35.7215160728,212,4,42.0,B,0,128.935080481,87
3720,3720,122.5,0.707106781187,154.707804229,35.7215160728,213,5,1.0,B,0,122.679691756,88
3721,3721,111.0,2.73861278753,154.707804229,35.7215160728,214,5,2.0,B,0,111.598846355,88
3722,3722,112.5,1.87082869339,154.707804229,35.7215160728,215,5,3.0,B,0,113.460216677,88
3723,3723,127.5,2.44948974278,154.707804229,35.7215160728,216,5,4.0,B,0,126.950404847,88
3724,3724,137.0,1.58113883008,154.707804229,35.7215160728,217,5,5.0,B,0,136.438731794,88
3725,3725,141.5,4.76445169983,154.707804229,35.7215160728,218,5,6.0,B,0,146.965542402,88
3726,3726,148.545454545,5.10614602932,154.707804229,35.7215160728,219,5,7.0,B,0,148.460268937,88
3727,3727,176.5,0.707106781187,154.707804229,35.7215160728,220,5,8.0,B,0,176.00253983,88
3728,3728,190.0,1.58113883008,154.707804229,35.7215160728,221,5,9.0,B,0,189.596732477,88
3729,3729,216.833333333,3.31159578854,154.707804229,35.7215160728,224,5,10.0,B,0,214.848214926,88
3730,3730,207.333333333,2.08166599947,154.707804229,35.7215160728,225,5,11.0,B,0,206.354669612,88
3731,3731,206.5,1.87082869339,154.707804229,35.7215160728,226,5,12.0,B,0,204.9443457,88
3732,3732,208.5,3.60555127546,154.707804229,35.7215160728,227,5,13.0,B,0,212.224872792,88
3733,3733,229.0,1.58113883008,154.707804229,35.7215160728,228,5,14.0,B,0,226.98402606,88
3734,3734,227.0,2.73861278753,154.707804229,35.7215160728,229,5,15.0,B,0,222.883918614,88
3735,3735,226.5,3.60555127546,154.707804229,35.7215160728,230,5,16.0,B,0,219.201219504,88
3736,3736,220.666666667,1.52752523165,154.707804229,35.7215160728,231,5,17.0,B,0,219.901006666,88
3737,3737,217.5,1.29099444874,154.707804229,35.7215160728,232,5,18.0,B,0,216.681467528,88
3738,3738,218.0,1.0,154.707804229,35.7215160728,233,5,19.0,B,0,216.540018814,88
3739,3739,220.5,1.87082869339,154.707804229,35.7215160728,234,5,20.0,B,0,222.574658359,88
3740,3740,219.083333333,4.31610795495,154.707804229,35.7215160728,235,5,21.0,B,0,214.501836466,88
3741,3741,217.461538462,6.92357548062,154.707804229,35.7215160728,236,5,22.0,B,0,221.717259507,88
3742,3742,223.5,1.87082869339,154.707804229,35.7215160728,237,5,23.0,B,0,223.912221131,88
3743,3743,211.4,4.1150131632,154.707804229,35.7215160728,238,5,24.0,B,0,205.764683835,88
3744,3744,203.0,3.6514837167,154.707804229,35.7215160728,239,5,25.0,B,0,200.596439495,88
3745,3745,205.5,3.0276503541,154.707804229,35.7215160728,240,5,26.0,B,0,199.884963954,88
3746,3746,214.0,4.472135955,154.707804229,35.7215160728,241,5,27.0,B,0,212.24570142,88
3747,3747,197.636363636,4.05642027588,154.707804229,35.7215160728,242,5,28.0,B,0,203.935872658,88
3748,3748,189.8,1.92353840617,154.707804229,35.7215160728,243,5,29.0,B,0,191.996314081,88
3749,3749,185.0,2.92770021885,154.707804229,35.7215160728,244,5,30.0,B,0,184.180577319,88
3750,3750,182.0,6.0827625303,154.707804229,35.7215160728,245,5,31.0,B,0,176.670466064,88
3751,3751,173.0,3.31662479036,154.707804229,35.7215160728,246,5,32.0,B,0,178.311323687,88
3752,3752,165.5,1.87082869339,154.707804229,35.7215160728,247,5,33.0,B,0,169.61505661,88
3753,3753,166.0,1.0,154.707804229,35.7215160728,248,5,34.0,B,0,167.594838508,88
3754,3754,167.0,2.16024689947,154.707804229,35.7215160728,249,5,35.0,B,0,168.794756872,88
3755,3755,152.5,3.0276503541,154.707804229,35.7215160728,250,5,36.0,B,0,151.37443365,88
3756,3756,145.2,1.92353840617,154.707804229,35.7215160728,251,5,37.0,B,0,145.613071476,88
3757,3757,133.444444444,3.43187671366,154.707804229,35.7215160728,252,5,38.0,B,0,134.184650965,88
3758,3758,130.5,1.87082869339,154.707804229,35.7215160728,253,5,39.0,B,0,125.563445031,88
3759,3759,119.714285714,2.87020822208,154.707804229,35.7215160728,254,5,40.0,B,0,116.197898774,88
3760,3760,114.5,1.29099444874,154.707804229,35.7215160728,255,5,41.0,B,0,115.25603289,88
3761,3761,111.416666667,3.75277674973,154.707804229,35.7215160728,256,5,42.0,B,0,110.059002995,88
3762,3762,114.166666667,2.31660671385,154.707804229,35.7215160728,257,6,1.0,B,0,113.828766837,89
3763,3763,113.5,4.18330013267,154.707804229,35.7215160728,258,6,2.0,B,0,117.599676848,89
3764,3764,116.5,3.0276503541,154.707804229,35.7215160728,259,6,3.0,B,0,120.001412014,89
3765,3765,122.571428571,2.99205296617,154.707804229,35.7215160728,260,6,4.0,B,0,118.53033197,89
3766,3766,147.5,5.9160797831,154.707804229,35.7215160728,261,6,5.0,B,0,153.664347775,89
3767,3767,162.5,2.44948974278,154.707804229,35.7215160728,262,6,6.0,B,0,163.928505235,89
3768,3768,172.5,7.07106781187,154.707804229,35.7215160728,263,6,7.0,B,0,186.323878999,89
3769,3769,166.5,4.7609522857,154.707804229,35.7215160728,264,6,8.0,B,0,174.46156689,89
3770,3770,171.266666667,7.40141556602,154.707804229,35.7215160728,265,6,9.0,B,0,162.328699881,89
3771,3771,177.666666667,5.65685424949,154.707804229,35.7215160728,266,6,10.0,B,0,178.078862419,89
3772,3772,160.44,8.14493707772,154.707804229,35.7215160728,267,6,11.0,B,0,170.617865414,89
3773,3773,148.444444444,3.57460176492,154.707804229,35.7215160728,268,6,12.0,B,0,150.700226394,89
3774,3774,146.0,5.04975246918,154.707804229,35.7215160728,269,6,13.0,B,0,149.359370175,89
3775,3775,153.0,1.58113883008,154.707804229,35.7215160728,270,6,14.0,B,0,151.206141821,89
3776,3776,163.5,5.33853912602,154.707804229,35.7215160728,271,6,15.0,B,0,150.449391538,89
3777,3777,175.0,3.89444048185,154.707804229,35.7215160728,272,6,16.0,B,0,180.217788834,89
3778,3778,176.4,5.32916503779,154.707804229,35.7215160728,273,6,17.0,B,0,161.876981141,89
3779,3779,181.16,7.62495901628,154.707804229,35.7215160728,274,6,18.0,B,0,169.441461401,89
3780,3780,170.8,7.05218642219,154.707804229,35.7215160728,275,6,19.0,B,0,180.510487241,89
3781,3781,167.0,4.16333199893,154.707804229,35.7215160728,276,6,20.0,B,0,174.264445817,89
3782,3782,169.5,3.0276503541,154.707804229,35.7215160728,277,6,21.0,B,0,174.853460117,89
3783,3783,172.0,5.04975246918,154.707804229,35.7215160728,278,6,22.0,B,0,176.268223752,89
3784,3784,159.0,5.04975246918,154.707804229,35.7215160728,279,6,23.0,B,0,168.050042837,89
3785,3785,167.0,1.58113883008,154.707804229,35.7215160728,280,6,24.0,B,0,165.48504828,89
3786,3786,170.6,3.20416395752,154.707804229,35.7215160728,281,6,25.0,B,0,172.869163999,89
3787,3787,173.0,2.16024689947,154.707804229,35.7215160728,282,6,26.0,B,0,175.961880957,89
3788,3788,175.875,5.66789202438,154.707804229,35.7215160728,283,6,27.0,B,0,174.623234362,89
3789,3789,171.5,11.1130553854,154.707804229,35.7215160728,284,6,28.0,B,0,174.739166965,89
3790,3790,176.0,8.51469318296,154.707804229,35.7215160728,285,6,29.0,B,0,165.281659996,89
3791,3791,168.5,4.18330013267,154.707804229,35.7215160728,286,6,30.0,B,0,166.57768654,89
3792,3792,167.5,5.33853912602,154.707804229,35.7215160728,287,6,31.0,B,0,155.019435839,89
3793,3793,154.5,2.44948974278,154.707804229,35.7215160728,288,6,32.0,B,0,153.314116799,89
3794,3794,138.5,0.707106781187,154.707804229,35.7215160728,289,6,33.0,B,0,138.687768549,89
3795,3795,133.571428571,2.99205296617,154.707804229,35.7215160728,290,6,34.0,B,0,131.913737795,89
3796,3796,126.0,1.58113883008,154.707804229,35.7215160728,291,6,35.0,B,0,127.162578472,89
3797,3797,123.5,1.29099444874,154.707804229,35.7215160728,292,6,36.0,B,0,123.996736521,89
3798,3798,121.0,2.73861278753,154.707804229,35.7215160728,293,6,37.0,B,0,115.831745728,89
3799,3799,108.5,2.44948974278,154.707804229,35.7215160728,294,6,38.0,B,0,104.913228775,89
3800,3800,110.0,2.16024689947,154.707804229,35.7215160728,295,6,39.0,B,0,107.425912171,89
3801,3801,107.5,1.87082869339,154.707804229,35.7215160728,296,6,40.0,B,0,105.871309819,89
3802,3802,107.0,2.16024689947,154.707804229,35.7215160728,297,6,41.0,B,0,112.307219409,89
3803,3803,96.0,3.31662479036,154.707804229,35.7215160728,298,7,1.0,B,0,94.1743632682,90
3804,3804,99.5,1.29099444874,154.707804229,35.7215160728,299,7,2.0,B,0,98.7091191785,90
3805,3805,115.0,3.31662479036,154.707804229,35.7215160728,300,7,3.0,B,0,116.491524177,90
3806,3806,116.5,3.60555127546,154.707804229,35.7215160728,301,7,4.0,B,0,105.948548291,90
3807,3807,131.125,2.90012315009,154.707804229,35.7215160728,302,7,5.0,B,0,130.967252519,90
3808,3808,138.5,1.29099444874,154.707804229,35.7215160728,303,7,6.0,B,0,136.300821924,90
3809,3809,140.0,1.58113883008,154.707804229,35.7215160728,304,7,7.0,B,0,138.030826134,90
3810,3810,152.666666667,3.0550504633,154.707804229,35.7215160728,305,7,8.0,B,0,148.646472675,90
3811,3811,164.111111111,2.93446947694,154.707804229,35.7215160728,306,7,9.0,B,0,163.623135929,90
3812,3812,178.357142857,6.05877802934,154.707804229,35.7215160728,307,7,10.0,B,0,170.715704954,90
